fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-24 17:21:49,Sin sesión,,,,12,AIRE-05,,416.022,6366.0,5313.0,5.0,0.0,47.0,18.1,47.9,92.5,342.0,0.9,32.25,10.74,1985.1,414.0,51123.0,4736.0,4680.0,3901.0,3899.0,4006.0,3989.0,18.5,44.1,32.0,31.0,31.0,5485.0,5781.0,0.0,0.0,24.0
2025-10-24 17:31:49,Sin sesión,,,,12,AIRE-05,,419.905,6305.0,5297.0,4.0,0.0,50.0,17.9,47.6,92.5,307.0,0.7,32.25,10.74,1985.1,410.0,51123.0,4846.0,4761.0,3981.0,4005.0,4050.0,4034.0,18.5,43.2,35.0,29.0,31.0,5485.0,5789.0,0.0,0.0,24.0
2025-10-24 17:36:50,Sin sesión,,,,12,AIRE-05,,418.562,6334.0,5288.0,5.0,0.0,0.0,18.5,46.3,92.5,363.0,0.0,32.5,10.74,1987.12,412.0,51120.0,4756.0,4733.0,3930.0,3923.0,3996.0,4007.0,18.5,43.2,24.0,24.0,31.0,5495.0,5784.0,0.0,0.0,22.0
2025-10-24 17:41:49,Sin sesión,,,,12,AIRE-05,,419.166,6253.0,5397.0,4.0,0.0,0.0,17.9,47.4,92.5,239.0,0.0,32.5,10.74,1988.47,413.0,51118.0,4747.0,4726.0,3998.0,3984.0,4068.0,4052.0,18.6,42.9,25.0,25.0,31.0,5505.0,5765.0,0.0,0.0,24.0
2025-10-24 17:46:49,Sin sesión,,,,12,AIRE-05,,419.26,6412.0,5359.0,3.0,0.0,0.0,18.1,48.0,92.5,228.0,0.0,32.5,10.74,1985.77,411.0,51122.0,4795.0,4738.0,3990.0,3958.0,4054.0,4042.0,18.6,43.0,27.0,27.0,31.0,5503.0,5798.0,0.0,0.0,24.0
2025-10-24 17:51:49,Sin sesión,,,,12,AIRE-05,,418.281,6164.0,5229.0,4.0,0.0,0.0,18.3,47.2,92.5,292.0,0.0,32.5,10.74,1979.03,409.0,51132.0,4747.0,4708.0,3946.0,3948.0,3998.0,3988.0,18.7,42.7,29.0,27.0,31.0,5497.0,5781.0,0.0,0.0,24.0
2025-10-24 17:57:01,Sin sesión,,,,12,AIRE-05,,418.488,6188.0,5275.0,4.0,0.0,0.0,18.8,45.4,92.5,400.0,0.0,32.5,10.74,1972.97,408.0,51141.0,4723.0,4694.0,3941.0,3952.0,3982.0,3975.0,18.9,42.5,27.0,27.0,31.0,5527.0,5798.0,0.0,0.0,23.0
2025-10-24 18:01:55,Sin sesión,,,,12,AIRE-05,,416.747,6643.0,5710.0,3.0,0.0,0.0,18.5,46.3,92.5,316.0,0.0,32.75,10.74,1966.9,409.0,51150.0,5302.0,5194.0,4358.0,4324.0,4070.0,4413.0,19.1,41.6,26.0,26.0,31.0,5515.0,5764.0,0.0,0.0,22.0
2025-10-24 18:06:52,Sin sesión,,,,12,AIRE-05,,421.016,6444.0,5461.0,2.0,0.0,0.0,18.5,46.3,92.5,259.0,0.0,32.75,10.74,1970.94,412.0,51144.0,4797.0,4772.0,3976.0,3984.0,4037.0,4034.0,19.1,41.8,27.0,25.0,29.0,5524.0,5835.0,0.0,0.0,22.0
2025-10-24 18:11:48,Sin sesión,,,,12,AIRE-05,,417.902,6305.0,5382.0,3.0,0.0,0.0,18.5,46.3,92.5,235.0,0.0,32.75,10.78,1972.97,414.0,51141.0,4745.0,4696.0,3900.0,3893.0,3999.0,3975.0,19.0,41.9,22.0,21.0,29.0,5501.0,5781.0,0.0,0.0,23.0
2025-10-24 18:16:52,Sin sesión,,,,12,AIRE-05,,419.319,6354.0,5523.0,3.0,0.0,0.0,20.1,42.6,92.5,278.0,0.0,32.75,10.74,1968.25,410.0,51148.0,5038.0,4991.0,4170.0,4153.0,4282.0,4264.0,19.0,41.6,21.0,21.0,29.0,5480.0,5736.0,0.0,0.0,22.0
2025-10-24 18:21:49,Sin sesión,,,,12,AIRE-05,,419.866,6527.0,5506.0,2.0,0.0,0.0,19.9,41.8,92.5,229.0,0.0,33.0,10.74,1941.29,396.0,51188.0,4849.0,4778.0,3968.0,3971.0,4044.0,4049.0,19.4,41.4,23.0,19.0,29.0,5515.0,5785.0,0.0,0.0,22.0
2025-10-24 18:26:56,Sin sesión,,,,12,AIRE-05,,420.599,6290.0,5485.0,2.0,0.0,0.0,18.7,44.4,92.5,163.0,0.0,33.25,10.74,1939.94,398.0,51190.0,4834.0,4768.0,3951.0,3960.0,3998.0,4033.0,19.4,41.1,22.0,20.0,29.0,5545.0,5831.0,0.0,0.0,22.0
2025-10-24 18:31:49,Sin sesión,,,,12,AIRE-05,,419.269,6162.0,5469.0,2.0,0.0,0.0,17.7,48.3,92.5,132.0,0.6,33.25,10.78,1956.79,410.0,51165.0,4751.0,4734.0,3936.0,3926.0,4017.0,4012.0,19.3,41.5,17.0,17.0,29.0,5519.0,5789.0,0.0,0.0,25.0
2025-10-24 18:36:49,Sin sesión,,,,12,AIRE-05,,418.751,6107.0,5272.0,1.0,0.0,0.0,17.4,48.4,92.5,101.0,0.0,33.0,10.74,1966.23,412.0,51151.0,4687.0,4665.0,3887.0,3879.0,3944.0,3940.0,19.0,41.0,17.0,16.0,30.0,5484.0,5813.0,0.0,0.0,25.0
2025-10-24 18:41:49,Sin sesión,,,,12,AIRE-05,,416.127,6244.0,5290.0,1.0,0.0,0.0,17.1,48.5,92.5,96.0,0.0,32.5,10.74,1982.4,412.0,51127.0,4730.0,4679.0,3879.0,3856.0,3971.0,3945.0,18.6,41.6,6.0,6.0,30.0,5620.0,5852.0,0.0,0.0,26.0
2025-10-24 18:46:49,Sin sesión,,,,12,AIRE-05,,417.415,6803.0,5682.0,1.0,0.0,57.0,17.3,49.6,92.5,129.0,0.6,32.25,10.74,1993.19,415.0,51111.0,4800.0,5119.0,4459.0,4369.0,4018.0,4026.0,18.4,42.3,4.0,4.0,30.0,5503.0,5720.0,0.0,0.0,25.0
