fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-26 20:01:52,Sin sesión,,,,12,AIRE-05,,424.333,7114.0,5110.0,0.0,0.0,0.0,21.1,36.0,92.3,8.0,0.0,36.25,10.78,1849.62,375.0,51324.0,4745.0,4782.0,4005.0,3827.0,4068.0,3901.0,21.9,31.6,0.0,0.0,31.0,5678.0,5732.0,0.0,0.0,21.0
2025-10-26 20:06:53,Sin sesión,,,,12,AIRE-05,,422.14,7136.0,5417.0,0.0,0.0,0.0,20.8,37.5,92.3,4.0,0.0,35.5,10.74,1863.1,380.0,51304.0,4984.0,5032.0,4292.0,4104.0,4343.0,4159.0,21.6,32.4,0.0,0.0,30.0,5656.0,5760.0,0.0,0.0,21.0
2025-10-26 20:11:52,Sin sesión,,,,12,AIRE-05,,419.213,7089.0,5099.0,0.0,0.0,54.0,20.5,38.6,92.3,2.0,0.6,35.25,10.78,1869.17,376.0,51295.0,4675.0,4739.0,4020.0,3851.0,4124.0,3919.0,21.2,33.1,1.0,0.0,30.0,5655.0,5757.0,0.0,0.0,21.0
2025-10-26 20:16:53,Sin sesión,,,,12,AIRE-05,,417.512,6961.0,5211.0,0.0,0.0,0.0,20.4,39.7,92.3,0.0,0.0,34.75,10.74,1873.21,372.0,51289.0,4760.0,4815.0,4078.0,3897.0,4376.0,4156.0,21.0,34.3,0.0,0.0,30.0,5642.0,5753.0,0.0,0.0,28.0
2025-10-26 20:21:53,Sin sesión,,,,12,AIRE-05,,419.135,6763.0,5073.0,0.0,0.0,0.0,20.1,40.8,92.3,0.0,0.0,34.25,10.78,1884.67,381.0,51272.0,4707.0,4755.0,4007.0,3841.0,4061.0,3925.0,20.8,34.8,0.0,0.0,30.0,5690.0,5713.0,0.0,0.0,28.0
2025-10-26 20:26:52,Sin sesión,,,,12,AIRE-05,,417.4,6904.0,5090.0,0.0,0.0,0.0,20.0,41.4,92.3,0.0,0.0,33.75,10.78,1889.39,379.0,51265.0,4713.0,4723.0,4047.0,3883.0,4121.0,3937.0,20.6,35.7,0.0,0.0,30.0,5666.0,5728.0,0.0,0.0,27.0
2025-10-26 20:31:52,Sin sesión,,,,12,AIRE-05,,413.502,6915.0,5088.0,0.0,0.0,0.0,19.8,42.1,92.4,0.0,0.0,33.5,10.78,1897.48,382.0,51253.0,4723.0,4759.0,4024.0,3853.0,4127.0,3940.0,20.5,36.3,0.0,0.0,30.0,5693.0,5729.0,0.0,0.0,20.0
2025-10-26 20:36:53,Sin sesión,,,,12,AIRE-05,,414.052,6901.0,5083.0,0.0,0.0,90.0,19.5,43.0,92.4,0.0,0.6,33.25,10.78,1902.2,384.0,51246.0,4683.0,4744.0,4050.0,3871.0,4121.0,3932.0,20.3,36.3,1.0,0.0,29.0,5705.0,5786.0,0.0,0.0,21.0
2025-10-26 20:41:53,Sin sesión,,,,12,AIRE-05,,413.715,7139.0,5344.0,0.0,0.0,0.0,19.4,43.5,92.4,0.0,0.0,33.0,10.74,1905.57,383.0,51241.0,4879.0,4947.0,4256.0,4080.0,4353.0,4173.0,20.2,37.3,0.0,0.0,29.0,5669.0,5715.0,0.0,0.0,27.0
2025-10-26 20:46:53,Sin sesión,,,,12,AIRE-05,,416.133,6835.0,5108.0,0.0,0.0,0.0,19.3,43.9,92.4,0.0,0.0,32.75,10.74,1907.59,381.0,51238.0,4644.0,4684.0,4008.0,3839.0,4142.0,3971.0,20.0,37.6,0.0,0.0,29.0,5657.0,5740.0,0.0,0.0,29.0
