fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-23 16:11:47,Sin sesión,,,,12,AIRE-05,,419.344,7816.0,5353.0,4.0,0.0,325.0,17.9,50.9,92.5,285.0,0.7,32.75,10.74,1990.49,423.0,51115.0,4747.0,4666.0,3965.0,3910.0,4003.0,3999.0,18.7,43.7,30.0,28.0,30.0,5532.0,5759.0,0.0,0.0,28.0
2025-10-23 16:16:47,Sin sesión,,,,12,AIRE-05,,419.893,7925.0,5505.0,4.0,0.0,0.0,17.9,49.3,92.5,277.0,0.0,32.75,10.74,1987.12,421.0,51120.0,5048.0,4953.0,4286.0,4217.0,4278.0,4262.0,18.7,43.6,30.0,29.0,30.0,5472.0,5732.0,0.0,0.0,27.0
2025-10-23 16:21:47,Sin sesión,,,,12,AIRE-05,,418.634,7782.0,5405.0,4.0,0.0,314.0,17.7,50.4,92.5,271.0,0.5,32.5,10.74,1989.14,422.0,51117.0,4796.0,4751.0,4071.0,3965.0,4071.0,4028.0,18.7,43.7,28.0,28.0,30.0,5495.0,5752.0,0.0,0.0,26.0
2025-10-23 16:26:47,Sin sesión,,,,12,AIRE-05,,418.269,7638.0,5229.0,4.0,0.0,320.0,17.7,50.6,92.5,265.0,0.7,32.5,10.78,1993.19,426.0,51111.0,4742.0,4652.0,3993.0,3900.0,3958.0,3965.0,18.7,44.0,30.0,28.0,30.0,5494.0,5765.0,0.0,0.0,27.0
2025-10-23 16:31:47,Sin sesión,,,,12,AIRE-05,,417.906,7957.0,5564.0,4.0,0.0,0.0,17.5,52.2,92.5,257.0,0.0,32.5,10.74,1993.19,422.0,51111.0,4994.0,4912.0,4312.0,4193.0,4317.0,4265.0,18.6,43.9,26.0,24.0,30.0,5567.0,5753.0,0.0,0.0,28.0
2025-10-23 16:36:47,Sin sesión,,,,12,AIRE-05,,416.905,7670.0,5412.0,4.0,0.0,0.0,17.5,52.1,92.5,249.0,0.0,32.25,10.74,1994.53,421.0,51109.0,4828.0,4738.0,4054.0,3940.0,4087.0,4035.0,18.5,44.5,27.0,26.0,30.0,5489.0,5761.0,0.0,0.0,28.0
2025-10-23 16:41:47,Sin sesión,,,,12,AIRE-05,,417.6,7510.0,5240.0,3.0,0.0,55.0,17.6,52.1,92.5,247.0,0.8,32.25,10.74,1997.9,424.0,51104.0,4738.0,4657.0,3992.0,3903.0,4013.0,3979.0,18.5,44.6,22.0,20.0,30.0,5583.0,5812.0,0.0,0.0,28.0
2025-10-23 16:46:47,Sin sesión,,,,12,AIRE-05,,418.978,7900.0,5650.0,4.0,0.0,0.0,17.8,52.1,92.5,252.0,0.0,32.25,10.74,1996.56,423.0,51106.0,4970.0,4924.0,4270.0,4191.0,4320.0,4254.0,18.5,44.8,24.0,23.0,30.0,5494.0,5764.0,0.0,0.0,27.0
2025-10-23 16:51:47,Sin sesión,,,,12,AIRE-05,,414.541,7467.0,5385.0,4.0,0.0,0.0,17.8,52.2,92.5,270.0,0.0,32.25,10.78,1996.56,423.0,51106.0,4766.0,4736.0,4056.0,3952.0,4041.0,4005.0,18.5,44.7,25.0,23.0,30.0,5547.0,5734.0,0.0,0.0,26.0
2025-10-23 16:56:47,Sin sesión,,,,12,AIRE-05,,414.249,7373.0,5358.0,4.0,0.0,0.0,17.5,52.5,92.5,260.0,0.0,32.25,10.74,1998.58,424.0,51103.0,4728.0,4638.0,3988.0,3912.0,4013.0,3992.0,18.5,44.5,25.0,24.0,30.0,5569.0,5791.0,0.0,0.0,27.0
