fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-24 00:50:21,Sin sesión,,,,12,AIRE-02,,1859.649,6537.0,5451.0,0.0,0.0,0.0,11.6,71.8,92.5,0.0,0.6,26.0,12.08,11372.57,490.0,37195.0,4651.0,4936.0,3756.0,3772.0,3805.0,3820.0,13.2,56.8,4.0,4.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-24 00:55:21,Sin sesión,,,,12,AIRE-02,,1860.746,6481.0,5414.0,0.0,0.0,0.0,11.7,73.0,92.5,0.0,0.0,26.0,12.08,11379.31,496.0,37185.0,4650.0,4941.0,3757.0,3763.0,3799.0,3810.0,13.1,57.0,3.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:00:21,Sin sesión,,,,12,AIRE-02,,1860.02,6486.0,5499.0,0.0,0.0,45.0,11.6,74.0,92.5,0.0,0.5,26.0,12.08,11378.64,494.0,37186.0,4633.0,4895.0,3820.0,3785.0,3817.0,3811.0,13.1,57.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:05:21,Sin sesión,,,,12,AIRE-02,,1860.418,6975.0,5437.0,0.0,0.0,64.0,11.6,73.1,92.5,0.0,1.1,25.75,12.08,11370.55,486.0,37198.0,4648.0,4938.0,3742.0,3772.0,3766.0,3802.0,13.0,56.9,3.0,2.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-24 01:10:21,Sin sesión,,,,12,AIRE-02,,1860.271,6776.0,5459.0,0.0,0.0,37.0,11.7,73.6,92.5,0.0,0.6,25.75,12.08,11371.9,488.0,37196.0,4627.0,4957.0,3809.0,3807.0,3860.0,3867.0,13.0,57.4,2.0,1.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-24 01:15:21,Sin sesión,,,,12,AIRE-02,,1861.061,6854.0,5439.0,0.0,0.0,62.0,11.7,72.9,92.4,0.0,0.8,26.0,12.08,11382.01,503.0,37181.0,4642.0,4938.0,3768.0,3797.0,3799.0,3834.0,13.0,57.2,4.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:20:21,Sin sesión,,,,12,AIRE-02,,1858.769,7148.0,5551.0,0.0,0.0,48.0,11.8,73.0,92.4,0.0,0.9,26.0,12.08,11375.27,492.0,37191.0,4568.0,4941.0,3812.0,3815.0,3842.0,3871.0,13.0,57.2,3.0,2.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:25:21,Sin sesión,,,,12,AIRE-02,,1858.891,6688.0,5503.0,0.0,0.0,0.0,11.7,73.2,92.4,0.0,0.0,26.0,12.08,11371.22,491.0,37197.0,4669.0,4942.0,3702.0,3771.0,3737.0,3808.0,13.0,57.5,3.0,3.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:30:21,Sin sesión,,,,12,AIRE-02,,1859.649,6564.0,5486.0,0.0,0.0,73.0,11.6,74.2,92.4,0.0,0.9,26.0,12.08,11379.98,494.0,37184.0,4698.0,4963.0,3777.0,3817.0,3831.0,3868.0,13.0,57.4,3.0,2.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 01:35:21,Sin sesión,,,,12,AIRE-02,,1859.486,6788.0,5465.0,0.0,0.0,63.0,11.7,72.9,92.4,0.0,1.3,26.0,12.08,11380.66,483.0,37183.0,4627.0,4924.0,3788.0,3813.0,3788.0,3814.0,12.9,58.1,4.0,4.0,31.0,0.0,0.0,0.0,0.0,22.0
