fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-28 14:07:01,Sin sesión,,,,12,AIRE-03,,1850.957,6093.0,5764.0,15.0,4.0,0.0,26.1,26.5,92.6,1026.0,0.0,45.75,11.97,16042.04,379.0,30267.0,5983.0,5729.0,3577.0,3867.0,4188.0,3719.0,27.6,25.4,15.0,12.0,26.0,0.0,0.0,0.0,0.0,23.0
2025-10-28 14:12:01,Sin sesión,,,,12,AIRE-03,,1851.468,6063.0,5352.0,15.0,4.0,66.0,27.1,25.5,92.6,1030.0,1.1,45.75,12.01,16060.24,409.0,30240.0,6031.0,5680.0,3635.0,3988.0,4138.0,3712.0,27.3,25.7,13.0,12.0,26.0,0.0,0.0,0.0,0.0,23.0
2025-10-28 14:17:36,Sin sesión,,,,12,AIRE-03,,1854.6219,6696.0,5448.0,15.0,4.0,132.0,27.6,24.9,92.6,1021.0,1.4,45.75,11.97,16056.2,409.0,30246.0,6208.0,5918.0,3889.0,4217.0,4473.0,3969.0,27.3,26.4,14.0,13.0,26.0,0.0,0.0,0.0,0.0,22.0
2025-10-28 14:23:48,Sin sesión,,,,12,AIRE-03,,1850.807,6035.0,5298.0,15.0,4.0,180.0,27.7,23.6,92.6,1011.0,0.5,46.0,11.97,16046.76,384.0,30260.0,5790.0,5602.0,3678.0,3975.0,4161.0,3619.0,27.3,25.2,10.0,8.0,26.0,0.0,0.0,0.0,0.0,26.0
2025-10-28 14:28:30,Sin sesión,,,,12,AIRE-03,,1851.201,6032.0,5181.0,15.0,4.0,132.0,27.3,24.8,92.6,1022.0,1.3,46.0,12.01,16057.54,401.0,30244.0,5827.0,5583.0,3606.0,3858.0,4176.0,3614.0,27.3,25.5,19.0,19.0,26.0,0.0,0.0,0.0,0.0,29.0
2025-10-28 14:33:00,Sin sesión,,,,12,AIRE-03,,1851.377,6305.0,5019.0,15.0,4.1,0.0,28.1,25.4,92.5,1005.0,0.0,46.0,12.01,16060.91,412.0,30239.0,5798.0,5616.0,3701.0,3899.0,4256.0,3644.0,27.3,25.6,19.0,17.0,26.0,0.0,0.0,0.0,0.0,28.0
2025-10-28 14:37:01,Sin sesión,,,,12,AIRE-03,,1850.67,6430.0,5431.0,15.0,4.1,125.0,28.3,25.7,92.5,1004.0,1.1,46.0,11.97,16063.61,414.0,30235.0,6051.0,5997.0,4116.0,4284.0,4631.0,3986.0,27.5,25.4,18.0,17.0,26.0,0.0,0.0,0.0,0.0,23.0
2025-10-28 14:42:01,Sin sesión,,,,12,AIRE-03,,1851.396,6353.0,5175.0,15.0,4.1,136.0,27.8,25.8,92.5,995.0,3.1,46.0,11.97,16043.39,385.0,30265.0,5950.0,5690.0,3623.0,3983.0,4263.0,3718.0,27.6,26.1,19.0,17.0,25.0,0.0,0.0,0.0,0.0,28.0
2025-10-28 14:47:50,Sin sesión,,,,12,AIRE-03,,1850.938,6187.0,5245.0,15.0,4.1,66.0,27.4,26.0,92.5,995.0,0.8,46.0,11.97,16050.13,393.0,30255.0,5840.0,5647.0,3734.0,3980.0,4304.0,3702.0,27.5,25.5,15.0,15.0,25.0,0.0,0.0,0.0,0.0,26.0
2025-10-28 14:52:28,Sin sesión,,,,12,AIRE-03,,1851.35,5890.0,4981.0,15.0,4.1,0.0,28.1,23.9,92.5,995.0,0.0,46.0,12.01,16056.2,399.0,30246.0,5805.0,5580.0,3629.0,3893.0,4114.0,3614.0,27.5,25.2,11.0,10.0,25.0,0.0,0.0,0.0,0.0,25.0
2025-10-28 14:57:01,Sin sesión,,,,12,AIRE-03,,1851.454,6279.0,5558.0,15.0,4.1,119.0,27.2,24.9,92.5,988.0,1.2,46.0,11.97,16058.22,409.0,30243.0,6196.0,5946.0,3907.0,4255.0,4575.0,4060.0,27.6,24.6,16.0,15.0,25.0,0.0,0.0,0.0,0.0,19.0
2025-10-28 15:02:01,Sin sesión,,,,12,AIRE-03,,1850.748,5892.0,5184.0,15.0,4.1,55.0,27.0,26.5,92.5,984.0,1.2,46.0,12.01,16055.52,410.0,30247.0,5641.0,5620.0,3817.0,3867.0,4367.0,3716.0,27.6,26.0,15.0,12.0,25.0,0.0,0.0,0.0,0.0,30.0
2025-10-28 15:07:01,Sin sesión,,,,12,AIRE-03,,1851.054,6157.0,5095.0,15.0,4.1,0.0,27.9,28.3,92.5,974.0,0.0,46.0,11.97,16055.52,407.0,30247.0,5833.0,5681.0,3744.0,3962.0,4324.0,3714.0,27.4,27.1,14.0,13.0,25.0,0.0,0.0,0.0,0.0,31.0
2025-10-28 15:12:02,Sin sesión,,,,12,AIRE-03,,1851.068,6015.0,5182.0,15.0,4.1,0.0,27.6,27.2,92.5,967.0,0.0,46.0,11.97,16053.5,402.0,30250.0,5891.0,5652.0,3777.0,3969.0,4307.0,3720.0,27.5,26.5,15.0,13.0,25.0,0.0,0.0,0.0,0.0,31.0
