fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-24 17:30:21,Sin sesión,,,,12,AIRE-02,,1863.605,5884.0,5446.0,4.0,0.0,0.0,17.7,49.4,92.5,316.0,1.4,34.5,12.12,11326.06,491.0,37264.0,4907.0,5082.0,3621.0,3767.0,3827.0,3777.0,19.0,41.9,28.0,26.0,31.0,0.0,0.0,0.0,0.0,21.0
2025-10-24 17:35:20,Sin sesión,,,,12,AIRE-02,,1863.277,5982.0,5402.0,4.0,0.0,90.0,18.2,48.7,92.5,418.0,0.9,34.75,12.08,11336.85,507.0,37248.0,5124.0,5317.0,3782.0,3933.0,4053.0,4003.0,19.0,42.2,23.0,23.0,31.0,0.0,0.0,0.0,0.0,20.0
2025-10-24 17:40:20,Sin sesión,,,,12,AIRE-02,,1863.2889,6052.0,5518.0,3.0,0.0,77.0,17.9,48.2,92.5,279.0,1.2,35.0,12.12,11324.72,494.0,37266.0,4813.0,5106.0,3680.0,3755.0,3834.0,3783.0,19.4,41.6,20.0,20.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 17:45:24,Sin sesión,,,,12,AIRE-02,,1863.084,5828.0,5405.0,3.0,0.0,0.0,17.8,49.7,92.5,296.0,0.0,35.0,12.12,11328.76,496.0,37260.0,4903.0,5116.0,3718.0,3796.0,3885.0,3819.0,19.2,41.4,24.0,23.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-24 17:50:20,Sin sesión,,,,12,AIRE-02,,1862.339,5836.0,5367.0,3.0,0.0,0.0,18.3,47.2,92.5,273.0,0.7,35.0,12.08,11325.39,497.0,37265.0,4905.0,5119.0,3686.0,3794.0,3882.0,3828.0,19.1,41.7,24.0,23.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-24 17:55:20,Sin sesión,,,,12,AIRE-02,,1864.3521,5890.0,5451.0,3.0,0.0,0.0,18.2,48.7,92.5,357.0,0.0,35.0,12.12,11336.85,507.0,37248.0,4900.0,5150.0,3684.0,3801.0,3891.0,3830.0,19.2,42.1,26.0,26.0,31.0,0.0,0.0,0.0,0.0,20.0
2025-10-24 18:00:20,Sin sesión,,,,12,AIRE-02,,1863.517,6200.0,5615.0,3.0,0.0,0.0,18.2,46.7,92.5,336.0,1.2,35.0,12.08,11313.26,479.0,37283.0,5046.0,5246.0,3802.0,3823.0,3999.0,3967.0,19.5,41.5,23.0,23.0,31.0,0.0,0.0,0.0,0.0,17.0
2025-10-24 18:05:20,Sin sesión,,,,12,AIRE-02,,1862.226,5877.0,5364.0,2.0,0.0,23.0,18.5,47.1,92.5,321.0,0.9,35.0,12.12,11328.76,499.0,37260.0,4964.0,5107.0,3603.0,3752.0,3805.0,3766.0,19.6,41.2,20.0,20.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-24 18:10:29,Sin sesión,,,,12,AIRE-02,,1863.886,5685.0,5270.0,3.0,0.0,28.0,18.7,45.9,92.5,319.0,1.7,35.25,12.12,11328.09,499.0,37261.0,4944.0,5173.0,3699.0,3760.0,3869.0,3799.0,19.5,40.9,22.0,20.0,31.0,0.0,0.0,0.0,0.0,18.0
2025-10-24 18:15:20,Sin sesión,,,,12,AIRE-02,,1864.238,5666.0,5305.0,2.0,0.0,0.0,18.7,46.0,92.5,344.0,0.0,35.25,12.12,11326.06,496.0,37264.0,4940.0,5136.0,3664.0,3787.0,3859.0,3825.0,19.5,40.6,16.0,12.0,31.0,0.0,0.0,0.0,0.0,22.0
