fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-27 04:35:18,Sin sesión,,,,12,AIRE-02,,1861.52,6044.0,5467.0,0.0,0.0,0.0,12.6,74.2,92.2,0.0,0.0,27.0,12.08,11365.83,484.0,37205.0,4616.0,4985.0,3751.0,3813.0,3858.0,3845.0,13.9,57.1,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 04:40:18,Sin sesión,,,,12,AIRE-02,,1861.552,6117.0,5409.0,0.0,0.0,180.0,12.8,73.1,92.1,0.0,0.5,27.0,12.08,11371.22,487.0,37197.0,4667.0,4967.0,3770.0,3821.0,3816.0,3850.0,13.9,56.8,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 04:45:18,Sin sesión,,,,12,AIRE-02,,1860.823,6291.0,5494.0,0.0,0.0,0.0,13.0,72.8,92.1,0.0,0.0,27.0,12.08,11379.98,497.0,37184.0,4683.0,4963.0,3778.0,3820.0,3871.0,3882.0,13.9,57.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 04:50:18,Sin sesión,,,,12,AIRE-02,,1861.045,6179.0,5457.0,0.0,0.0,0.0,12.9,72.8,92.1,0.0,0.0,27.0,12.08,11375.94,495.0,37190.0,4644.0,4956.0,3777.0,3811.0,3807.0,3870.0,13.9,57.1,1.0,1.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-27 04:55:18,Sin sesión,,,,12,AIRE-02,,1866.2321,6181.0,5468.0,0.0,0.0,0.0,13.0,72.3,92.1,0.0,0.0,27.0,12.08,11358.42,471.0,37216.0,4629.0,4958.0,3749.0,3823.0,3836.0,3856.0,13.9,57.1,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:00:19,Sin sesión,,,,12,AIRE-02,,1861.063,6155.0,5489.0,0.0,0.0,270.0,13.1,71.7,92.1,0.0,0.6,27.25,12.08,11363.81,479.0,37208.0,4641.0,4984.0,3740.0,3815.0,3837.0,3871.0,14.0,57.1,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:05:18,Sin sesión,,,,12,AIRE-02,,1860.316,6139.0,5503.0,0.0,0.0,0.0,13.1,71.5,92.1,0.0,0.0,27.25,12.08,11368.53,484.0,37201.0,4680.0,4947.0,3733.0,3812.0,3780.0,3864.0,14.0,56.9,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:10:18,Sin sesión,,,,12,AIRE-02,,1861.783,6320.0,5530.0,0.0,0.0,0.0,13.2,72.1,92.1,0.0,0.0,27.25,12.08,11366.5,484.0,37204.0,4667.0,5012.0,3804.0,3824.0,3828.0,3883.0,14.0,57.0,1.0,1.0,31.0,0.0,0.0,0.0,0.0,23.0
2025-10-27 05:15:18,Sin sesión,,,,12,AIRE-02,,1861.3101,6213.0,5486.0,0.0,0.0,0.0,13.0,71.8,92.1,0.0,0.0,27.25,12.08,11385.38,504.0,37176.0,4638.0,4976.0,3783.0,3816.0,3832.0,3868.0,14.0,57.1,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:20:18,Sin sesión,,,,12,AIRE-02,,1861.42,6284.0,5498.0,0.0,0.0,0.0,13.0,71.8,92.1,0.0,0.0,27.25,12.08,11377.96,496.0,37187.0,4725.0,4973.0,3760.0,3824.0,3773.0,3848.0,14.0,57.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:25:18,Sin sesión,,,,12,AIRE-02,,1861.333,6255.0,5504.0,0.0,0.0,0.0,13.1,71.4,92.1,0.0,0.0,27.25,12.08,11373.92,490.0,37193.0,4699.0,4986.0,3749.0,3812.0,3803.0,3870.0,14.0,56.6,0.0,0.0,31.0,0.0,0.0,0.0,0.0,22.0
2025-10-27 05:30:19,Sin sesión,,,,12,AIRE-02,,1861.0341,6293.0,5504.0,0.0,0.0,317.0,13.0,71.5,92.1,0.0,0.6,27.25,12.08,11367.18,482.0,37203.0,4686.0,4988.0,3752.0,3823.0,3821.0,3879.0,14.1,56.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,23.0
