fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,AGS SO2 [Dióxido de Azufre (SO2) (RAW)],"CO-B4 [Monóxido de Carbono (CO), RAW 1 (RAW)]","CO-B4 [Monóxido de Carbono (CO), RAW 2 (RAW)]",CWT-UR [Índice de Radiación UV (Adimensional)],CWT-UWD-SDTHAPSIR [Agua caída (Lluvia) (mm)],CWT-UWD-SDTHAPSIR [Dirección del Viento (Grados)],CWT-UWD-SDTHAPSIR [Grados celcius (°C)],CWT-UWD-SDTHAPSIR [Humedad (%)],CWT-UWD-SDTHAPSIR [Presión atmosférica (kPa)],CWT-UWD-SDTHAPSIR [Radiación Solar (W/m2)],CWT-UWD-SDTHAPSIR [Velocidad del viento (m/s)],DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],MH-Z19B [Dióxido de Carbono (CO2) Custom (ppm)],MH-Z19B [Dióxido de Carbono (CO2) Interno (ppm)],MH-Z19B [Dióxido de Carbono (CO2) RAW (RAW)],"NO-B4 [Óxido Nítrico (NO), RAW 1 (RAW)]","NO-B4 [Óxido Nítrico (NO), RAW 2 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 1 (RAW)]","NO2-B43F [Dióxido de Nitrógeno (NO2), RAW 2 (RAW)]","OX-B431 [Ozono (O3), RAW 1 (RAW)]","OX-B431 [Ozono (O3), RAW 2 (RAW)]",PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],"SO2 -B4 [Dióxido de Azufre (SO2), RAW 1 (RAW)]","SO2 -B4 [Dióxido de Azufre (SO2), RAW 2 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 1 (RAW)]","Sensor Placeholder [Sensor Alphasense Placeholder, RAW 2 (RAW)]",ZE40B-TVOC [Compuestos orgánicos volátiles (VOC) (ug/m2)]
2025-10-27 12:41:54,Sin sesión,,,,12,AIRE-05,,441.987,7343.0,5605.0,15.0,0.0,24.0,23.2,42.1,92.2,906.0,0.9,40.25,10.78,1801.77,403.0,51395.0,4932.0,4771.0,3828.0,3885.0,3815.0,3966.0,23.9,37.4,6.0,6.0,30.0,5574.0,5839.0,0.0,0.0,26.0
2025-10-27 12:46:54,Sin sesión,,,,12,AIRE-05,,445.586,7858.0,5977.0,15.0,0.0,50.0,22.8,42.4,92.2,983.0,1.1,40.25,10.78,1800.42,402.0,51397.0,4963.0,4878.0,3940.0,4026.0,3858.0,3964.0,23.8,37.0,12.0,9.0,30.0,5671.0,5859.0,0.0,0.0,24.0
2025-10-27 12:51:54,Sin sesión,,,,12,AIRE-05,,441.969,7322.0,5588.0,15.0,0.0,0.0,22.9,42.3,92.2,873.0,0.0,40.25,10.78,1803.79,404.0,51392.0,5003.0,4881.0,3938.0,3982.0,3926.0,4038.0,23.7,37.0,9.0,9.0,30.0,5576.0,5797.0,0.0,0.0,27.0
2025-10-27 12:56:54,Sin sesión,,,,12,AIRE-05,,443.209,6951.0,5513.0,15.0,0.0,0.0,23.3,40.0,92.2,944.0,0.5,40.25,10.74,1804.47,405.0,51391.0,5084.0,4874.0,3923.0,3996.0,3913.0,4057.0,23.8,36.6,5.0,5.0,30.0,5584.0,5811.0,0.0,0.0,22.0
2025-10-27 13:01:54,Sin sesión,,,,12,AIRE-05,,442.939,7231.0,5544.0,15.0,0.0,328.0,23.4,41.0,92.2,890.0,0.9,40.5,10.78,1791.66,399.0,51410.0,4994.0,4815.0,3913.0,3949.0,3892.0,3994.0,23.9,36.1,7.0,7.0,30.0,5553.0,5828.0,0.0,0.0,25.0
2025-10-27 13:06:54,Sin sesión,,,,12,AIRE-05,,444.23,7181.0,5925.0,15.0,0.0,0.0,23.1,40.8,92.2,831.0,0.0,40.5,10.74,1806.49,410.0,51388.0,5319.0,5141.0,4129.0,4139.0,4177.0,4239.0,23.9,36.1,6.0,6.0,30.0,5579.0,5779.0,0.0,0.0,23.0
2025-10-27 13:11:54,Sin sesión,,,,12,AIRE-05,,443.742,7233.0,5462.0,14.0,0.0,90.0,22.9,42.1,92.2,769.0,0.7,40.5,10.78,1806.49,406.0,51388.0,5018.0,4842.0,3924.0,3978.0,3884.0,3975.0,23.8,36.2,8.0,8.0,30.0,5515.0,5743.0,0.0,0.0,26.0
2025-10-27 13:16:54,Sin sesión,,,,12,AIRE-05,,442.941,7353.0,5529.0,15.0,0.0,57.0,23.1,41.1,92.2,908.0,0.9,40.5,10.74,1815.25,408.0,51375.0,5074.0,4948.0,3945.0,3992.0,3972.0,4049.0,23.9,36.4,9.0,9.0,30.0,5609.0,5847.0,0.0,0.0,25.0
2025-10-27 13:21:54,Sin sesión,,,,12,AIRE-05,,441.309,6978.0,5434.0,15.0,0.0,59.0,23.2,40.8,92.2,1146.0,0.8,40.25,10.78,1820.64,407.0,51367.0,5063.0,4895.0,3945.0,3972.0,3948.0,4037.0,23.8,36.4,15.0,14.0,30.0,5568.0,5810.0,0.0,0.0,23.0
2025-10-27 13:26:54,Sin sesión,,,,12,AIRE-05,,443.61,7086.0,5352.0,15.0,0.0,0.0,23.7,38.6,92.2,1248.0,1.2,40.25,10.78,1814.58,404.0,51376.0,5055.0,4856.0,3863.0,3940.0,3856.0,3979.0,23.9,35.9,8.0,8.0,30.0,5626.0,5866.0,0.0,0.0,22.0
2025-10-27 13:31:54,Sin sesión,,,,12,AIRE-05,,442.34,7034.0,5396.0,15.0,0.0,0.0,23.9,38.1,92.2,1031.0,0.0,40.5,10.78,1807.84,403.0,51386.0,5083.0,4881.0,3888.0,4011.0,3934.0,3989.0,24.1,35.8,11.0,9.0,30.0,5584.0,5787.0,0.0,0.0,23.0
2025-10-27 13:36:54,Sin sesión,,,,12,AIRE-05,,443.128,7495.0,5511.0,15.0,0.0,17.0,24.3,37.1,92.2,1139.0,1.6,40.75,10.78,1781.55,395.0,51425.0,5082.0,4906.0,3933.0,4004.0,3976.0,4068.0,24.3,35.2,7.0,7.0,30.0,5493.0,5755.0,0.0,0.0,22.0
